Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,7,1,10,1,2,147.4819087313931,1,22,8,6,9,125.83452074503776,1,0,0,1,1,0,19,0,0,6,6,5,13.266086260054964,0,0,6,8,5,14.45142889312338,0,14.904270289685364,1.3818866178330995,-1.5899616955264326,Graduate
2,2,1,4,1,2,140.02079612161165,1,34,17,6,3,127.47573083770499,1,0,0,1,1,0,18,0,0,6,6,4,13.073900526757551,0,0,6,8,6,13.344484408964703,0,10.185606107844409,2.313575515048556,0.1075016751116431,Graduate
1,2,1,6,1,1,123.2265285318098,1,24,4,3,3,144.90600834193046,0,0,0,0,0,1,24,0,0,6,8,0,0.0,0,0,6,6,0,0.0,0,9.842094295346254,1.9296019286104624,-2.3629175527608295,Dropout
1,17,1,14,1,2,123.61751609527612,1,13,33,2,5,105.94683991543886,1,0,0,1,0,0,18,0,0,5,6,5,13.131185054296171,0,0,5,5,1,11.547943540087319,0,15.260820244536784,2.8523750029328907,-3.811201527207924,Enrolled
1,2,1,4,0,2,133.0012841447683,1,22,12,8,5,143.79111706195198,0,0,1,1,1,0,25,0,0,5,5,4,14.028212977871457,0,0,5,5,5,12.48559326414952,0,10.221537544041528,1.7117654126922255,0.5279935922285226,Graduate
1,1,1,15,1,5,125.5145669909313,1,26,17,5,2,131.57009353584772,0,0,0,1,1,1,19,0,0,7,9,5,12.57112434284824,0,0,7,7,6,13.208832588790283,0,13.20284247677401,3.2503376699511124,1.3559444958854696,Graduate
1,7,1,16,1,2,101.16614843813944,1,22,2,1,5,137.79113978103967,1,0,0,1,1,0,22,0,0,8,9,5,13.626457338037683,0,0,8,10,4,13.085186779544518,0,13.96669166524645,1.8821452961176008,2.5983632408448463,Graduate
1,1,1,7,1,1,141.99821401266362,1,33,9,4,9,137.73344967697537,0,0,0,1,1,0,18,0,0,6,8,5,14.466501999994032,0,0,6,7,5,13.26857318904042,0,14.382112644041102,0.6281320982873357,1.7891252079854274,Graduate
1,18,1,17,1,1,116.41324056960546,1,24,31,8,1,100.3465802354003,1,0,0,0,0,0,25,0,0,5,7,2,13.27394442105333,0,0,5,7,0,0.0,0,16.15493288084017,0.5555650428318263,2.9500827537163623,Dropout
1,17,5,17,0,1,116.44676299201018,1,17,20,6,6,110.7546200780856,0,0,0,1,0,0,19,0,0,7,7,6,15.074951091642662,0,0,7,8,5,14.533305524261946,0,14.50745179950514,2.5695762754705527,3.3946510665715266,Graduate
2,2,1,6,1,5,106.92604080912895,1,29,12,6,7,125.88635185939768,1,0,0,1,0,0,18,0,0,7,7,0,0.0,0,0,7,9,2,13.11286157186278,0,13.250304549232794,2.2297699785018428,1.587015858093487,Dropout
1,2,1,11,0,2,140.35203910686437,1,23,13,4,9,138.70277770847818,1,0,0,1,0,0,18,0,0,8,10,6,14.644291855424955,0,0,8,8,5,13.776810602362204,0,15.30098659672717,2.236782858740124,2.5094247562275056,Graduate
1,7,1,16,0,5,128.6346153865539,1,28,7,4,3,114.65818859277975,1,0,0,1,1,0,18,0,0,5,5,5,12.817905643929468,0,0,5,6,4,12.811330076264658,0,15.389403866494948,3.028028851291026,1.0529862742113858,Enrolled
1,5,1,8,1,2,102.05569410700134,1,32,10,1,9,155.586478773859,1,0,0,1,1,0,21,0,0,7,8,5,15.655890411793285,0,0,7,7,4,14.573700998026336,0,15.969231535872689,1.7023047508471028,-2.7179665659379815,Graduate
1,17,1,11,1,5,136.53400912083313,1,33,8,2,5,136.45252025454386,0,0,0,1,0,0,23,0,0,7,8,5,12.111790024496873,0,0,7,7,6,12.549288846910805,0,14.27760127449778,3.6854303923039513,-2.637231802582863,Graduate
1,15,1,7,1,1,136.39299427484832,1,13,27,7,2,136.2353766050731,1,0,0,1,0,0,19,0,0,5,6,5,13.665761556598568,0,0,5,6,5,12.63214664522237,0,9.276375043143926,3.525696321951527,-3.1730540776355265,Graduate
1,7,1,10,1,1,131.1996047940821,1,12,14,6,7,127.74203681324705,0,0,1,0,0,0,30,0,0,7,7,0,0.0,0,0,7,8,0,0.0,0,13.704332364574315,0.5414776549050391,3.0723103999514265,Dropout
1,5,1,9,1,4,116.43465729090471,1,29,4,6,8,134.54331627931666,1,0,0,1,1,1,18,0,0,6,7,5,11.552462498338157,0,0,6,6,3,13.130846873332846,0,8.246104598136839,3.36637685823602,1.0456377337953509,Graduate
1,2,1,4,1,4,121.31273084604805,1,11,12,1,9,95.0,1,0,1,0,0,0,29,0,0,6,8,0,0.0,0,0,6,7,1,7.614430196328649,0,10.334481180072384,2.677758881184343,1.9243231284914346,Dropout
2,15,1,15,1,1,118.26992016187123,1,29,4,1,5,117.78625743354489,0,0,0,1,0,1,18,0,0,8,10,5,11.76594866295306,0,0,8,10,6,12.80517249941527,0,8.595944588714017,2.1066890778113114,-1.5163199738172684,Graduate
1,15,1,13,1,3,121.01047952185772,1,17,12,3,8,117.42264014564815,0,0,0,1,0,0,28,0,0,5,5,0,0.0,0,0,5,6,3,12.155501995143101,0,15.769506419232844,2.364791917100936,-0.5468371744243163,Dropout
1,1,1,2,1,5,126.67723074328447,1,4,7,9,7,105.02760478771853,0,0,0,0,0,1,21,0,0,5,5,2,9.890977838401856,0,0,5,6,1,10.847327242192067,0,10.513285365129512,3.1939435624458286,-3.701653511224804,Dropout
1,15,1,2,1,5,111.46693630006821,1,6,28,7,5,135.2399290953871,1,0,0,1,1,0,19,0,0,5,6,5,15.891329169233948,0,0,5,6,5,11.960348698057665,0,13.733654559411947,3.543319654633676,2.6675555032632303,Graduate
1,5,2,16,1,1,121.1672268759307,1,21,21,7,5,124.59244984513356,0,0,0,0,0,0,31,0,0,7,7,2,9.643834570178432,0,0,7,8,1,11.0226777115246,0,12.513338547760693,2.2930675991566156,2.397525720587061,Dropout
1,2,1,9,1,5,126.60854547064461,1,28,17,3,7,129.8732224913669,1,1,0,1,0,0,21,0,0,6,7,6,13.507269729949401,0,0,6,8,4,12.256770533870265,0,8.524598152291377,1.0801326310034878,1.8860850114822068,Graduate
1,7,6,13,1,2,134.29836618500758,1,32,29,8,6,114.074410332964,0,0,0,1,0,0,22,0,0,5,6,1,8.18455152114579,0,0,5,7,0,0.0,0,12.427562251775544,2.5472127482312477,-3.5627344923910638,Dropout
1,17,4,3,0,2,118.51408029713144,1,22,28,7,4,120.52916124650895,0,0,0,1,0,0,18,0,0,5,7,4,7.983859799608489,0,0,5,5,3,10.936096422626829,0,13.284802473453906,0.7439006988434581,-2.693126983169247,Dropout
1,15,1,9,1,5,110.6821229322554,1,29,18,9,5,127.17124036819823,1,0,0,1,1,1,19,0,0,5,5,5,14.112362278849085,0,0,5,7,4,13.581404415997545,0,15.181048412897214,2.532443957871577,-1.4937200668415391,Graduate
1,7,1,13,1,3,117.78548682692345,1,6,11,4,7,112.40329605838619,1,0,1,0,0,0,32,0,0,6,8,2,10.811625237716928,0,0,6,6,0,0.0,0,8.202736524804632,3.087557768085995,-2.0270299349374623,Dropout
1,1,2,2,1,5,116.37512770160302,1,12,15,4,6,137.57346704257722,0,0,0,1,0,0,25,0,0,7,8,1,10.202671238377633,0,0,7,7,1,6.818332787334349,0,10.142452271832829,1.6306605967548382,2.2884487889830147,Dropout
1,15,1,8,1,3,146.4168044986562,1,1,18,7,4,118.61875582737493,1,0,0,1,1,1,25,0,0,7,9,6,14.648521880262217,0,0,7,8,4,12.419293667430615,0,13.554132117648468,0.7277901576165557,-2.5387318134953505,Graduate
1,17,2,9,1,2,124.49943141181355,1,3,18,5,2,126.87315165693397,0,0,1,0,0,0,23,0,0,5,7,2,10.815354088678506,0,0,5,5,3,9.294907404746716,0,7.895252068497582,2.7151236109213,-0.009066509957690982,Dropout
1,1,1,16,1,5,131.7918461928255,1,12,14,3,4,117.93990518027405,1,0,0,1,1,1,18,0,0,7,9,5,12.466299913863613,0,0,7,7,5,11.576802571974177,0,9.35055972312625,1.5858520005394532,0.2853582336448417,Enrolled
1,2,1,2,1,5,130.55336018315086,1,13,8,3,5,120.03653155589551,0,0,0,0,0,0,36,0,0,7,7,1,9.973938274013749,0,0,7,8,0,0.0,0,9.480565409080146,1.2971092860177653,-0.8124111462809704,Dropout
1,1,1,6,1,2,121.36983429730465,1,31,14,6,7,126.10129969711585,1,0,1,0,0,0,22,0,0,5,6,3,10.569390145906608,0,0,5,5,0,0.0,0,13.356207149852734,2.7053816286183743,-2.194840512021556,Dropout
1,2,1,8,0,1,103.12742437774283,1,7,11,3,9,137.27705801678437,1,0,0,1,1,0,19,0,0,5,5,5,13.579263672230123,0,0,5,7,5,11.381596148612173,0,10.059261843488848,3.6026767005081437,3.202207181608486,Graduate
4,17,2,5,1,2,103.81711512872263,1,20,3,5,4,122.72715240183521,0,0,1,1,1,0,27,0,0,5,7,4,10.370903729164008,0,0,5,7,1,9.841554864834738,0,12.756522695437353,2.88503160776236,-0.8995056829823316,Dropout
1,1,1,9,1,4,127.30961108375782,1,17,27,9,6,107.97391273135644,0,0,0,1,0,0,26,0,0,6,8,1,9.510316427634402,0,0,6,7,3,8.204563536695787,0,15.901996641416241,2.0723201297900014,1.4548249665249866,Dropout
1,15,5,1,0,3,143.73985819019208,1,5,6,1,8,134.01429124044355,1,0,0,1,0,0,18,0,0,5,7,5,12.579974143932013,0,0,5,6,4,10.894980845733691,0,14.42188964521061,2.4216343117572743,-2.6196513425782832,Graduate
1,5,1,9,1,5,98.58607554569804,1,19,3,6,6,110.29550693376612,0,0,1,1,0,0,18,0,0,6,6,2,11.248310808468283,0,0,6,8,1,6.567963342106039,0,10.462964119942752,0.9552925077945243,2.171083764021712,Dropout
1,18,1,10,0,2,141.76544764577548,1,11,15,2,8,131.96414080939738,0,0,0,1,0,0,25,0,0,6,6,4,12.087999458600502,0,0,6,7,5,10.334822530300801,0,11.662639732018533,3.1022825141849855,-2.3808113257474997,Enrolled
1,1,1,4,1,4,115.53332738992668,1,27,29,3,6,114.48109039180883,1,0,0,0,0,0,18,0,0,6,6,0,0.0,0,0,6,7,1,10.039328851522013,0,9.325795558068624,2.4337440339565406,1.064799676797696,Dropout
1,7,1,3,0,5,121.43905620662993,1,14,3,7,4,130.9574052901799,0,0,0,1,1,0,19,0,0,6,6,5,14.683778555147391,0,0,6,7,6,13.98897679798165,0,7.735192088609669,3.5906572735936555,-0.20127998895608634,Graduate
1,18,1,10,1,2,140.04729716519503,1,9,14,3,1,122.68666458500563,1,0,0,0,0,0,21,0,0,7,7,3,13.775048435801224,0,0,7,7,1,12.445941849711144,0,10.09155242387378,3.6343467785278336,-2.9008214426393018,Enrolled
1,7,1,15,1,3,117.02034440240661,1,1,20,1,8,113.50728993343488,0,0,0,1,0,0,18,0,0,6,7,6,14.309609828873048,0,0,6,6,6,12.063998390285066,0,10.776914056362468,1.6346774158092898,-3.8128810288294206,Graduate
1,1,1,11,1,5,131.27410761682958,1,28,2,9,6,112.8169790040832,1,0,0,1,0,0,25,0,0,5,7,3,12.013504572053511,0,0,5,5,4,11.070897637734774,0,12.453557687098888,3.663346993640547,2.9806119903635437,Enrolled
1,5,1,14,1,4,128.98468552176178,1,17,33,4,5,125.7441614929436,1,0,0,1,0,0,21,0,0,8,9,6,13.072405216708976,0,0,8,10,5,13.980646925436915,0,15.718973183668075,3.561867289928289,-3.057321148265951,Graduate
1,15,1,6,0,1,109.013610707136,1,33,9,7,3,131.43035646879932,0,0,0,1,1,0,18,0,0,6,6,3,13.923893505896418,0,0,6,6,4,11.11948789050179,0,15.751527828417768,2.5474622841764356,1.2871357151518614,Enrolled
1,15,1,12,1,5,118.89207317108826,1,4,5,6,3,122.69361602092779,1,0,0,0,0,0,24,0,0,5,5,1,12.95033452507239,0,0,5,5,3,12.215938827653883,0,8.202845370189882,1.5670861710693,0.8951371921023803,Dropout
2,15,1,13,1,4,130.79717110102638,1,23,15,5,9,124.69069748174522,0,0,0,1,0,1,18,0,0,5,5,5,12.889603895319716,0,0,5,7,3,11.86585790075853,0,12.885952843968063,2.910688706392861,-1.4370996816360515,Graduate
1,17,6,17,1,3,138.54341037429586,1,3,20,6,7,125.03959470786697,1,0,0,1,1,1,21,0,0,7,7,5,14.248812417901378,0,0,7,7,5,11.34768812670319,0,7.964232797635562,1.367959140339635,-2.609628253339536,Graduate
1,2,2,16,1,2,139.1943668525161,1,9,25,6,1,129.35053854936527,1,0,0,1,0,0,22,0,0,8,8,6,13.90512673781848,0,0,8,10,5,13.502208023744044,0,13.17349724341505,2.515500469358658,-2.662538129084389,Graduate
1,2,1,3,0,1,124.25674807670339,1,16,4,1,8,144.72065093187211,0,0,0,1,0,0,18,0,0,7,7,6,13.700095631597467,0,0,7,8,4,15.236945260637066,0,8.61224633556626,0.5786611641586049,0.3899588978767925,Graduate
1,7,1,2,1,5,136.5398642195537,1,12,3,8,3,112.71847428542094,1,0,0,1,0,0,20,0,0,6,8,6,14.88888532329532,0,0,6,8,4,15.935403684099365,0,15.739064295190063,2.5114649489413554,0.10190970968034119,Graduate
1,17,1,11,1,5,112.52555179823062,1,18,12,3,5,106.15507052349577,1,0,0,0,1,0,27,0,0,7,9,3,9.941578596666197,0,0,7,9,0,0.0,0,15.033312669835137,3.5451465111473976,2.5695126526267407,Dropout
5,17,1,9,1,3,114.73314204397053,1,1,28,7,4,102.46756011661867,1,0,0,1,1,0,28,0,0,6,7,0,0.0,0,0,6,6,2,10.777448621857216,0,7.792027942759096,1.252457736659903,0.8000230880895218,Dropout
1,7,1,3,1,5,127.27082030616123,1,24,14,4,2,107.20549914784203,0,1,0,1,0,0,18,0,0,7,7,5,14.031302181915953,0,0,7,7,7,14.243770847178403,0,14.326332830337563,2.9901743574904884,2.144562320603935,Graduate
1,18,1,15,1,4,113.97025579940872,1,25,5,7,8,123.52504213780439,1,0,0,1,0,1,22,0,0,7,7,5,13.95819937478778,0,0,7,7,5,13.094359418168247,0,13.068715207667253,1.4389553597299252,-3.756902031605434,Graduate
1,15,2,14,1,4,126.50309190681624,1,1,20,9,6,109.96970921771775,1,0,0,0,1,0,23,0,0,5,6,3,8.911141598342583,0,0,5,6,1,13.680119287839581,0,11.86017503945566,2.765119195931653,1.0324486027144637,Enrolled
1,5,1,2,1,2,135.15153526215352,1,26,28,1,9,116.53319755948911,0,0,0,1,0,0,18,0,0,6,7,6,14.29159722348837,0,0,6,6,5,15.869854319034625,0,12.7826565860714,2.739911583595281,-2.247185211777843,Graduate
1,2,1,17,1,2,105.34814877806393,1,12,15,6,1,117.72377450013119,0,0,0,0,0,0,22,0,0,6,6,5,10.919589690899329,0,0,6,7,4,12.807435814202226,0,13.432950519982981,1.0911607734095314,-2.103707800257174,Enrolled
1,2,1,8,1,3,129.6292522530159,1,10,5,4,5,123.39925446592638,1,0,0,1,1,0,22,0,0,8,10,6,14.929595641319134,0,0,8,10,4,12.64031811910107,0,15.206334289820411,2.4108093133472637,1.4043239681700577,Graduate
1,7,1,10,1,1,111.70745235745352,1,11,15,3,4,111.77109601336865,0,0,0,1,0,0,21,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,14.199275884967609,3.249340649962092,1.950747191187057,Dropout
5,17,1,8,1,3,129.6890068304125,1,22,1,2,1,130.40005674635864,0,0,0,0,0,0,40,0,0,5,7,0,0.0,0,0,5,5,0,0.0,0,12.54824924623792,1.724105822206596,-1.2119839364608551,Dropout
1,15,5,8,1,4,126.05532783900438,1,2,3,9,2,133.9552163912264,0,0,0,1,1,0,23,0,0,5,7,5,14.066048882203498,0,0,5,6,5,12.654630482266382,0,14.691694682407071,2.77288624431652,1.925576126512297,Graduate
1,18,1,3,1,2,123.82238632635803,1,14,1,9,1,130.96464427818316,1,0,0,1,0,0,19,0,0,8,9,6,13.560349551261385,0,0,8,10,6,13.029896205179838,0,16.08753742593096,2.658176112750549,-0.671914934857333,Graduate
1,1,1,3,1,4,113.6105546828354,1,11,24,5,5,117.48165490462861,0,0,1,1,0,0,18,0,0,6,7,2,10.737645482955449,0,0,6,6,2,8.991048373761029,0,10.181565379682334,1.3240448057619318,2.4323401127778554,Dropout
1,7,1,12,0,1,134.2083218589222,1,7,1,3,6,130.213199705774,1,0,0,1,0,0,20,0,0,8,8,5,14.94132908787689,0,0,8,9,5,13.016370497795405,0,8.618417968557106,3.439659391314251,-3.813221708660555,Graduate
1,5,1,17,1,4,127.16644021761216,1,20,11,1,6,134.47585089041962,1,0,0,1,0,0,26,0,0,6,6,5,12.368754852281414,0,0,6,8,3,12.587776697688131,0,13.890455042094818,2.3032386691720736,-3.37378696888862,Enrolled
1,2,1,4,1,2,150.89532708710072,1,26,2,5,7,117.58714295865028,0,0,0,1,0,0,21,0,0,6,6,6,13.001815458652553,0,0,6,7,6,13.49841010121541,0,16.015928471651655,1.6369365017776774,1.8226385545076118,Graduate
1,17,1,17,1,4,136.67609520775906,1,17,3,4,6,116.98275025271288,0,0,0,1,0,1,20,0,0,7,9,6,11.703961239048258,0,0,7,8,4,13.527313235321518,0,8.603670922341221,1.0259468022477976,0.6806722087274917,Graduate
1,18,1,14,0,4,111.47665587903683,1,9,7,8,2,124.2085025000767,1,0,0,1,1,0,20,0,0,6,6,6,15.456711257202262,0,0,6,7,3,16.39980319498885,0,11.312682418870882,2.015066727743261,0.1926519022663875,Graduate
1,1,1,9,1,4,109.66383031304798,1,1,3,7,7,110.87566655151264,0,0,0,0,1,0,31,0,0,6,7,1,9.612789859308519,0,0,6,6,1,3.9615935707507903,0,8.13550172279721,2.83636300128544,0.6048410550392997,Dropout
1,7,1,12,1,1,126.06161616596013,1,16,31,1,8,139.19498975532977,0,0,0,1,0,1,18,0,0,5,6,4,14.019078185852266,0,0,5,7,5,13.64742938176896,0,14.278174707828791,2.495648863267162,2.9764297056661304,Graduate
1,1,1,5,0,1,115.89813142807397,1,5,7,2,2,126.35970830817978,1,0,0,1,1,1,23,0,0,5,5,5,13.50826164543404,0,0,5,6,5,14.971269702489629,0,15.758894955167163,2.8265681905688425,0.9165277357854968,Graduate
1,5,1,11,1,5,110.44728953132957,1,34,12,2,4,98.2147974508037,0,0,0,0,1,1,30,0,0,5,7,3,10.524457715953782,0,0,5,5,1,11.114485287034602,0,11.8913497282872,3.0336344073612294,0.8560708749487693,Dropout
1,7,1,3,1,2,143.804277314064,1,11,13,2,4,116.46225523186597,0,0,0,1,1,0,20,0,0,8,10,5,11.400126100334797,0,0,8,10,6,15.822182759360064,0,11.121881866437626,1.911215252766208,1.6960315977967078,Graduate
1,18,1,15,1,3,123.20995470497017,1,6,4,8,5,148.37602077260337,1,0,0,1,0,0,18,0,0,5,7,4,13.408800884657383,0,0,5,7,5,15.08116174917996,0,15.40638359995448,2.164531788877736,2.4996552922987005,Graduate
1,15,1,14,1,4,112.45367048568278,1,22,21,4,3,113.22384321078954,1,0,0,1,1,0,22,0,0,6,6,6,10.062108719327979,0,0,6,6,2,13.454999013451442,0,8.747140148127203,3.65655075705885,-2.0356564132123376,Enrolled
1,5,1,11,1,3,131.77817928289707,1,17,8,5,1,98.0,1,0,0,1,0,0,20,0,0,7,8,3,13.122457608145895,0,0,7,8,2,11.673574563065976,0,15.267625078685217,3.59776446662677,0.62561644424978,Enrolled
1,7,1,8,1,5,124.91103704774835,1,13,15,6,8,126.35277344784375,1,0,0,0,0,0,23,0,0,7,8,0,0.0,0,0,7,8,2,9.166474266006617,0,10.972283624091759,1.8274147992283494,0.3798122266435646,Dropout
1,7,1,4,1,5,143.7806427889628,1,14,18,9,4,107.96423947323814,0,0,0,1,0,0,19,0,0,7,7,4,13.228721416811208,0,0,7,9,6,13.311326291640473,0,12.410895146277916,2.6925744774607843,-2.988628888762431,Graduate
2,15,1,12,1,5,127.83382650917453,1,30,15,5,9,117.9754549535865,1,0,0,1,1,1,21,0,0,6,8,5,16.804338216158463,0,0,6,8,6,11.831986328198761,0,12.143312104103458,1.356288570649129,-0.09762269566966042,Graduate
1,15,2,8,1,5,136.62586533490006,1,22,19,5,3,125.19939452852195,0,0,0,1,0,0,27,0,0,7,9,4,11.03561885693811,0,0,7,8,6,11.401076190897395,0,12.897420899929827,0.988632146034075,-3.4783711394465096,Enrolled
2,18,1,6,1,3,123.6773859293163,1,18,5,2,8,107.809470705832,0,0,0,0,0,0,23,0,0,5,6,3,9.456212178750915,0,0,5,5,0,0.0,0,15.702260498314534,2.9588839123959474,-2.6128030944824525,Dropout
1,2,1,15,1,3,143.0594691076904,1,26,29,3,8,122.256899144786,1,0,0,1,1,0,20,0,0,8,10,5,14.557546814894561,0,0,8,9,5,10.854640834957877,0,15.779692477499447,1.8957759021376779,2.8472231143863533,Graduate
2,7,1,12,1,5,128.05129677836538,1,33,17,5,8,124.80457410387416,1,0,0,1,1,0,20,0,0,5,7,5,14.376751124085889,0,0,5,5,5,12.332666515451168,0,14.747875097607695,1.0665689716800606,-3.1056761384324236,Graduate
1,5,1,16,1,1,122.10994361715942,1,8,21,4,7,142.22660192491114,1,0,0,0,1,0,22,0,0,5,6,1,9.212030480117715,0,0,5,7,0,0.0,0,9.247279062525074,2.9283133552657508,0.3418722488509589,Dropout
1,7,1,16,1,5,124.54014283684194,1,22,26,4,6,101.41776763661791,1,0,0,0,0,0,24,0,0,6,7,1,11.839408684986335,0,0,6,6,0,0.0,0,10.46824038974075,3.428545151340875,-1.573894780051948,Dropout
2,5,2,4,1,4,112.94605074158468,1,5,6,3,7,117.8033229239024,1,0,0,1,0,0,19,0,0,8,9,5,13.660177220536411,0,0,8,9,5,12.75453880258004,0,11.795293712189084,3.486475201464758,0.1648496804495938,Graduate
1,7,1,11,1,2,142.51286741384064,1,6,17,9,3,144.83686256792544,1,0,0,1,1,0,22,0,0,8,9,6,15.681609167362668,0,0,8,10,6,12.171456648961778,0,15.38696407856925,2.408267867080383,-2.237698431606977,Graduate
1,7,1,13,1,4,120.5015256359414,1,15,15,1,6,130.0166143939881,1,0,0,1,0,0,30,0,0,6,7,3,9.191693837779946,0,0,6,6,2,8.917971617254999,0,12.079437485077422,2.0348516127195957,-0.667154089917549,Dropout
1,15,2,9,1,4,146.38865586406345,1,20,9,2,9,121.52443848567702,0,0,0,1,1,0,18,0,0,6,7,5,15.85797280049341,0,0,6,6,4,12.797954784011582,0,16.005946716151662,0.9539730757177779,2.5050007486119545,Graduate
1,15,1,4,1,4,112.31060505763928,1,23,2,1,1,130.02312823229204,1,0,0,1,0,0,19,0,0,6,7,4,12.75788597253152,0,0,6,8,4,14.33807436076222,0,16.061034076355256,3.0369273736195304,-1.1783726663548273,Graduate
1,7,1,12,0,5,118.02760413992853,1,27,22,8,6,124.05989814621293,1,1,0,1,1,0,22,0,0,5,6,5,12.458615962378563,0,0,5,6,5,14.644331029450935,0,12.74782463138165,3.525034086720927,-1.3522679649929827,Graduate
1,18,1,9,1,3,116.1999916529881,1,34,28,7,4,117.6380670133705,0,0,1,1,0,0,18,0,0,7,8,0,0.0,0,0,7,9,2,10.415421790946597,0,15.146459920111177,3.3462733235756694,-0.6541144054775101,Dropout
1,7,2,13,1,4,109.59674703768533,1,12,11,9,4,120.04939062724677,1,0,0,1,0,0,21,0,0,6,6,4,10.613630796209602,0,0,6,6,4,9.879585143375419,0,16.19331532340553,2.9057070542005468,-3.2463036681676356,Enrolled
1,1,1,16,1,4,119.56849374674532,1,2,3,1,1,128.39303456121897,1,0,0,0,1,0,33,0,0,6,7,1,11.049274641391722,0,0,6,6,2,11.025935392727776,0,14.907562054982488,0.5146203602904833,-1.0948973155895882,Dropout
2,2,2,6,1,3,136.7040664240934,1,3,16,7,7,132.01158582796296,0,0,0,1,0,0,22,0,0,5,5,5,13.741662501548786,0,0,5,6,5,10.388285970921107,0,13.249434713401788,1.8048027987434905,-3.948248120288758,Graduate
1,18,1,10,1,5,122.53134416721426,1,5,6,2,8,126.3019943719088,0,0,0,0,0,0,24,0,0,6,7,0,0.0,0,0,6,8,0,0.0,0,14.868148319476255,1.8142853494457853,-0.2245214113828613,Dropout
1,1,1,13,1,4,112.09916512747844,1,32,10,5,1,116.12397739850161,0,0,0,0,1,0,34,0,0,7,9,2,10.819108293530137,0,0,7,7,0,0.0,0,8.310833531392461,3.361978345471142,2.3595580936357203,Dropout
1,2,1,7,1,3,137.59504768666193,1,19,12,4,1,137.29627984000916,1,0,0,1,0,0,23,0,0,7,7,7,14.840542093412294,0,0,7,7,5,10.381078545737434,0,13.059463330756618,0.7100822941409547,0.14054827960723948,Graduate
2,2,2,17,1,1,113.13878142230574,1,23,28,8,6,120.53190728380133,0,0,1,1,0,0,24,0,0,7,8,2,11.30378661322755,0,0,7,8,0,0.0,0,9.462089477221044,2.199912268422165,0.5579388365451461,Dropout
1,2,1,13,1,2,111.38015775198181,1,13,32,5,4,114.02787448938238,0,0,0,0,0,0,19,0,0,7,9,6,12.650590057732398,0,0,7,7,1,12.950056672225358,0,8.598147395595797,0.935630092566775,-3.7707747155517524,Enrolled
1,15,1,13,1,1,122.9155026703632,1,20,4,4,6,114.86207905225605,0,0,0,1,0,0,34,0,0,7,9,2,13.590531006413618,0,0,7,7,0,0.0,0,15.278692770021674,2.6193405256511113,2.4463623508705643,Dropout
1,17,1,2,1,4,139.653281183634,1,17,31,1,9,114.52477676094747,1,0,0,1,0,1,22,0,0,8,10,6,14.78709435469324,0,0,8,9,6,13.177876053508989,0,13.100946516319262,3.035217562170179,-1.1124733539980607,Graduate
1,15,1,10,1,5,124.48811439545283,1,23,6,5,9,112.69586890928346,0,0,0,1,1,1,18,0,0,6,7,5,15.087104575861952,0,0,6,6,5,10.761573125684492,0,9.694500294928543,2.5542694783092204,3.3113951045503,Graduate
1,15,1,13,1,2,118.26135964062193,1,6,19,8,7,121.32661010474523,0,0,1,0,1,0,26,0,0,6,7,0,0.0,0,0,6,7,0,0.0,0,10.926327760565277,3.042672451266003,-3.09650972852305,Dropout
1,2,2,9,1,5,108.56262209748505,1,30,11,1,2,102.48710248229185,0,0,1,0,0,0,30,0,0,5,7,4,10.409195318451623,0,0,5,7,0,0.0,0,15.970178290039168,2.4439881527420173,3.085039135889282,Dropout
1,1,1,1,1,3,133.49497595882406,1,33,12,3,1,117.07376038775759,0,0,0,1,0,0,18,0,0,7,7,4,13.373021376507992,0,0,7,7,5,12.36848446833253,0,15.014765654764805,1.1074851535196046,0.7571817975224224,Graduate
1,5,1,14,0,4,117.78384836240014,1,2,19,5,5,132.975585826438,1,0,0,1,1,1,20,0,0,6,6,5,14.283366837162147,0,0,6,7,6,12.927425420737723,0,7.734003441304437,1.724523259207599,-3.6074477478205442,Graduate
1,18,1,16,1,4,106.40330815186823,1,2,5,3,1,146.24122731362823,1,0,0,1,1,0,20,0,0,8,10,5,13.378040557457204,0,0,8,9,5,15.017678448133587,0,16.026288558138162,3.5619802118312163,3.287743083775484,Graduate
1,5,1,15,1,5,127.78301168299106,1,32,17,6,1,121.37039806863083,1,0,0,1,0,0,21,0,0,8,8,4,13.851350637797717,0,0,8,9,6,16.401447277475366,0,10.769353470779533,1.4221597208896215,-3.895951988910519,Graduate
1,2,2,1,1,2,148.22709477771235,1,31,10,9,5,121.55205840585671,1,0,0,1,1,0,22,0,0,6,7,3,14.484843439339533,0,0,6,6,3,12.970051368595877,0,13.580596227478953,0.70115962964272,1.4802512651824342,Graduate
